easting,northing,magnetic_anomaly,extra_coord
-286914.07074932655,4225050.040133393,-83.4272833276936,1500.0
-286914.07074932655,4225549.86253962,-83.76752340040484,1500.0
-286914.07074932655,4226049.684945846,-85.74719148327479,1500.0
-286914.07074932655,4226549.507352072,-88.45101163567085,1500.0
-286914.07074932655,4227049.329758298,-91.00106950930319,1500.0
-286914.07074932655,4227549.1521645235,-92.55262963559089,1500.0
-286914.07074932655,4228048.974570749,-92.31073315094332,1500.0
-286914.07074932655,4228548.796976975,-89.65735171361308,1500.0
-286914.07074932655,4229048.619383202,-84.52576636320964,1500.0
-286914.07074932655,4229548.441789428,-77.4665143493227,1500.0
-286914.07074932655,4230048.264195654,-68.98321103859598,1500.0
-286914.07074932655,4230548.086601879,-59.17365422667449,1500.0
-286914.07074932655,4231047.909008105,-48.117539544323954,1500.0
-286914.07074932655,4231547.731414331,-36.199518905586615,1500.0
-286914.07074932655,4232047.553820558,-23.99272290476395,1500.0
-286914.07074932655,4232547.376226784,-11.992367500227962,1500.0
-286914.07074932655,4233047.19863301,-0.41421089980821435,1500.0
-286914.07074932655,4233547.021039235,10.836787975372054,1500.0
-286914.07074932655,4234046.843445461,22.010531924786022,1500.0
-286914.07074932655,4234546.665851687,33.31629075436605,1500.0
-286914.07074932655,4235046.488257913,44.79241367097709,1500.0
-286914.07074932655,4235546.31066414,56.27469007946352,1500.0
-286914.07074932655,4236046.1330703655,67.43723917279779,1500.0
-286914.07074932655,4236545.955476591,77.93934548418807,1500.0
-286914.07074932655,4237045.777882817,87.72810661134844,1500.0
-286914.07074932655,4237545.600289043,97.0873729878139,1500.0
-286914.07074932655,4238045.422695269,106.26021423099276,1500.0
-286914.07074932655,4238545.245101496,115.33372092343504,1500.0
-286914.07074932655,4239045.0675077215,124.54373242805492,1500.0
-286914.07074932655,4239544.889913947,134.3627833432555,1500.0
-286914.07074932655,4240044.712320173,145.24023060786487,1500.0
-286914.07074932655,4240544.534726399,157.44366130189317,1500.0
-286914.07074932655,4241044.357132625,171.09012944523008,1500.0
-286914.07074932655,4241544.179538851,186.02019663653329,1500.0
-286914.07074932655,4242044.001945077,201.3467024845674,1500.0
-286914.07074932655,4242543.824351303,215.68322083736882,1500.0
-286914.07074932655,4243043.646757529,228.57446252301446,1500.0
-286914.07074932655,4243543.469163755,240.5614503741229,1500.0
-286914.07074932655,4244043.291569981,252.0971711694473,1500.0
-286914.07074932655,4244543.113976207,263.03242271492854,1500.0
-286914.07074932655,4245042.936382433,272.9621963508134,1500.0
-286914.07074932655,4245542.758788659,281.801267939681,1500.0
-286914.07074932655,4246042.581194885,289.4883011139268,1500.0
-286914.07074932655,4246542.403601111,295.57345568560976,1500.0
-286914.07074932655,4247042.226007337,299.57486592440733,1500.0
-286914.07074932655,4247542.048413563,301.3958848475852,1500.0
-286914.07074932655,4248041.870819788,301.06881493659995,1500.0
-286914.07074932655,4248541.693226015,298.48406979467507,1500.0
-286914.07074932655,4249041.515632241,293.68520333605517,1500.0
-286914.07074932655,4249541.338038467,287.1633654463978,1500.0
-286914.07074932655,4250041.160444693,279.5898594400644,1500.0
-286914.07074932655,4250540.982850919,271.39283842868446,1500.0
-286914.07074932655,4251040.805257144,262.732172908187,1500.0
-286914.07074932655,4251540.627663371,253.63142625340467,1500.0
-286914.07074932655,4252040.450069597,243.82517553510658,1500.0
-286914.07074932655,4252540.272475823,232.72582972135143,1500.0
-286914.07074932655,4253040.094882049,220.04412120476562,1500.0
-286412.88063600543,4175067.7995107956,45.76932684284873,1500.0
-286412.88063600543,4175567.6219170215,48.48237176658056,1500.0
-286412.88063600543,4176067.4443232478,51.53276796482491,1500.0
-286412.88063600543,4176567.2667294736,54.984531867589695,1500.0
-286412.88063600543,4177067.0891356994,58.60118027651312,1500.0
-286412.88063600543,4177566.9115419257,61.830592685613745,1500.0
-286412.88063600543,4178066.7339481516,64.63104718306127,1500.0
-286412.88063600543,4178566.5563543774,66.99017158384368,1500.0
-286412.88063600543,4179066.3787606033,68.20128947490984,1500.0
-286412.88063600543,4179566.2011668296,68.2950459353517,1500.0
-286412.88063600543,4180066.0235730554,68.78379825013319,1500.0
-286412.88063600543,4180565.8459792812,70.2243861223487,1500.0
-286412.88063600543,4181065.6683855075,71.65784484083862,1500.0
-286412.88063600543,4181565.4907917334,72.70290564820728,1500.0
-286412.88063600543,4182065.313197959,73.61026070040212,1500.0
-286412.88063600543,4182565.1356041855,74.3849012212545,1500.0
-286412.88063600543,4183064.9580104114,74.94660720165216,1500.0
-286412.88063600543,4183564.780416637,75.41895191837725,1500.0
-286412.88063600543,4184064.6028228635,75.88437765348162,1500.0
-286412.88063600543,4184564.4252290893,76.24510466735111,1500.0
-286412.88063600543,4185064.247635315,76.34222003468979,1500.0
-286412.88063600543,4185564.070041541,75.98013773011921,1500.0
-286412.88063600543,4186063.8924477673,74.8652498141915,1500.0
-286412.88063600543,4186563.714853993,72.7214159469649,1500.0
-286412.88063600543,4187063.537260219,69.56565977006842,1500.0
-286412.88063600543,4187563.3596664453,65.83208768870662,1500.0
-286412.88063600543,4188063.182072671,62.25284364067672,1500.0
-286412.88063600543,4188563.004478897,59.58876642466954,1500.0
-286412.88063600543,4189062.8268851233,58.085764718539416,1500.0
-286412.88063600543,4189562.649291349,57.15486580388429,1500.0
-286412.88063600543,4190062.471697575,55.961187915233275,1500.0
-286412.88063600543,4190562.2941038013,53.98427631528328,1500.0
-286412.88063600543,4191062.116510027,50.811339696235244,1500.0
-286412.88063600543,4191561.938916253,45.847355943141416,1500.0
-286412.88063600543,4192061.7613224788,38.45576834970665,1500.0
-286412.88063600543,4192561.583728705,28.426842950617573,1500.0
-286412.88063600543,4193061.406134931,16.447805139941977,1500.0
-286412.88063600543,4193561.2285411567,3.8065716581054407,1500.0
-286412.88063600543,4194061.050947383,-8.4170074624374,1500.0
-286412.88063600543,4194560.873353609,-19.63307121898624,1500.0
-286412.88063600543,4195060.695759835,-29.885769071924532,1500.0
-286412.88063600543,4195560.518166061,-39.60500872826725,1500.0
-286412.88063600543,4196060.340572286,-48.684664632159055,1500.0
-286412.88063600543,4196560.162978513,-56.27994767172353,1500.0
-286412.88063600543,4197059.985384739,-61.400150666177026,1500.0
-286412.88063600543,4197559.807790965,-62.98792640491973,1500.0
-286412.88063600543,4198059.630197191,-59.74157309729957,1500.0
-286412.88063600543,4198559.4526034165,-50.73439134878002,1500.0
-286412.88063600543,4199059.275009642,-36.359757598015975,1500.0
-286412.88063600543,4199559.097415869,-18.34018956864757,1500.0
-286412.88063600543,4200058.919822095,0.8157852870484286,1500.0
-286412.88063600543,4200558.742228321,18.013133136535195,1500.0
-286412.88063600543,4201058.564634547,30.038931752351857,1500.0
-286412.88063600543,4201558.3870407725,35.399561896092074,1500.0
-286412.88063600543,4202058.209446998,36.319030099853045,1500.0
-286412.88063600543,4202558.031853224,37.85059330150212,1500.0
-286412.88063600543,4203057.854259451,43.654918101025345,1500.0
-286412.88063600543,4203557.676665677,52.88587685832074,1500.0
-286412.88063600543,4204057.499071903,61.91400956745735,1500.0
-286412.88063600543,4204557.321478128,66.81066716077734,1500.0
-286412.88063600543,4205057.143884354,62.38643785285334,1500.0
-286412.88063600543,4205556.96629058,44.23465061283828,1500.0
-286412.88063600543,4206056.788696807,16.30819027010014,1500.0
-286412.88063600543,4206556.611103033,-9.414476738004202,1500.0
-286412.88063600543,4207056.433509259,-24.524372747525426,1500.0
-286412.88063600543,4207556.255915484,-30.497454190567236,1500.0
-286412.88063600543,4208056.07832171,-32.80776523810391,1500.0
-286412.88063600543,4208555.900727936,-35.209520502238455,1500.0
-286412.88063600543,4209055.723134162,-38.938370053471004,1500.0
-286412.88063600543,4209555.545540389,-43.23928336574803,1500.0
-286412.88063600543,4210055.3679466145,-45.69262976728682,1500.0
-286412.88063600543,4210555.19035284,-44.00089841364467,1500.0
-286412.88063600543,4211055.012759066,-37.8500636010526,1500.0
-286412.88063600543,4211554.835165292,-28.68692592385358,1500.0
-286412.88063600543,4212054.657571518,-22.439477990958558,1500.0
-286412.88063600543,4212554.479977745,-30.336894574618007,1500.0
-286412.88063600543,4213054.3023839705,-56.9943141394042,1500.0
-286412.88063600543,4213554.124790196,-93.5344836587331,1500.0
-286412.88063600543,4214053.947196422,-129.46395673799648,1500.0
-286412.88063600543,4214553.769602648,-158.3729669603045,1500.0
-286412.88063600543,4215053.592008874,-178.15507992390837,1500.0
-286412.88063600543,4215553.4144151,-190.92262542962376,1500.0
-286412.88063600543,4216053.236821326,-199.4258716403556,1500.0
-286412.88063600543,4216553.059227552,-204.52476879020003,1500.0
-286412.88063600543,4217052.881633778,-206.22252685347394,1500.0
-286412.88063600543,4217552.704040004,-205.02393335375643,1500.0
-286412.88063600543,4218052.52644623,-201.68277055575894,1500.0
-286412.88063600543,4218552.348852456,-196.7092428823734,1500.0
-286412.88063600543,4219052.171258682,-190.489281103168,1500.0
-286412.88063600543,4219551.993664908,-183.27990833952774,1500.0
-286412.88063600543,4220051.816071134,-174.83871083588537,1500.0
-286412.88063600543,4220551.63847736,-164.70866500471658,1500.0
-286412.88063600543,4221051.460883586,-153.1726756003858,1500.0
-286412.88063600543,4221551.283289812,-141.12906513838047,1500.0
-286412.88063600543,4222051.105696037,-129.29556156203827,1500.0
-286412.88063600543,4222550.928102264,-118.05106513652936,1500.0
-286412.88063600543,4223050.75050849,-107.59914401297051,1500.0
-286412.88063600543,4223550.572914716,-98.25772357757772,1500.0
-286412.88063600543,4224050.395320942,-90.73823169060881,1500.0
-286412.88063600543,4224550.2177271675,-85.88880104307793,1500.0
-286412.88063600543,4225050.040133393,-83.93137940809984,1500.0
-286412.88063600543,4225549.86253962,-84.1816108586217,1500.0
-286412.88063600543,4226049.684945846,-85.59311076283613,1500.0
-286412.88063600543,4226549.507352072,-87.24420273009451,1500.0
-286412.88063600543,4227049.329758298,-88.43968934738874,1500.0
-286412.88063600543,4227549.1521645235,-88.63691738304952,1500.0
-286412.88063600543,4228048.974570749,-87.30220294069802,1500.0
-286412.88063600543,4228548.796976975,-83.91619059492636,1500.0
-286412.88063600543,4229048.619383202,-78.30226579984513,1500.0
-286412.88063600543,4229548.441789428,-70.81258225194713,1500.0
-286412.88063600543,4230048.264195654,-61.943733598968265,1500.0
-286412.88063600543,4230548.086601879,-51.98645393558209,1500.0
-286412.88063600543,4231047.909008105,-41.13086466759819,1500.0
-286412.88063600543,4231547.731414331,-29.652030731658346,1500.0
-286412.88063600543,4232047.553820558,-17.87943998143346,1500.0
-286412.88063600543,4232547.376226784,-6.0580432925880405,1500.0
-286412.88063600543,4233047.19863301,5.70631960580535,1500.0
-286412.88063600543,4233547.021039235,17.396644773427603,1500.0
-286412.88063600543,4234046.843445461,29.02440044661462,1500.0
-286412.88063600543,4234546.665851687,40.584548665284665,1500.0
-286412.88063600543,4235046.488257913,52.04581795536461,1500.0
-286412.88063600543,4235546.31066414,63.336327543700875,1500.0
-286412.88063600543,4236046.1330703655,74.25371744106057,1500.0
-286412.88063600543,4236545.955476591,84.50175660583207,1500.0
-286412.88063600543,4237045.777882817,94.0060334316116,1500.0
-286412.88063600543,4237545.600289043,103.04460272031201,1500.0
-286412.88063600543,4238045.422695269,111.97470515606287,1500.0
-286412.88063600543,4238545.245101496,121.08160885412735,1500.0
-286412.88063600543,4239045.0675077215,130.6536647358647,1500.0
-286412.88063600543,4239544.889913947,141.0032004282245,1500.0
-286412.88063600543,4240044.712320173,152.39602223815444,1500.0
-286412.88063600543,4240544.534726399,164.97922157600158,1500.0
-286412.88063600543,4241044.357132625,178.81341773907906,1500.0
-286412.88063600543,4241544.179538851,193.79707410192046,1500.0
-286412.88063600543,4242044.001945077,209.25483542223765,1500.0
-286412.88063600543,4242543.824351303,223.90752965724013,1500.0
-286412.88063600543,4243043.646757529,237.00715240663263,1500.0
-286412.88063600543,4243543.469163755,249.12919632514814,1500.0
-286412.88063600543,4244043.291569981,260.854579384437,1500.0
-286412.88063600543,4244543.113976207,271.7058741552348,1500.0
-286412.88063600543,4245042.936382433,280.97395865243067,1500.0
-286412.88063600543,4245542.758788659,288.7747214085946,1500.0
-286412.88063600543,4246042.581194885,295.4188062497023,1500.0
-286412.88063600543,4246542.403601111,300.6638966273071,1500.0
-286412.88063600543,4247042.226007337,304.04929594605227,1500.0
-286412.88063600543,4247542.048413563,305.3756709998516,1500.0
-286412.88063600543,4248041.870819788,304.6930571793857,1500.0
-286412.88063600543,4248541.693226015,302.1045218259022,1500.0
-286412.88063600543,4249041.515632241,297.8104385576349,1500.0
-286412.88063600543,4249541.338038467,292.1602086158389,1500.0
-286412.88063600543,4250041.160444693,285.33592792886424,1500.0
-286412.88063600543,4250540.982850919,277.1407881378459,1500.0
-286412.88063600543,4251040.805257144,267.47052395426044,1500.0
-286412.88063600543,4251540.627663371,256.692066551807,1500.0
-286412.88063600543,4252040.450069597,245.18209404252485,1500.0
-286412.88063600543,4252540.272475823,232.94867676328863,1500.0
-286412.88063600543,4253040.094882049,219.97458133053505,1500.0
-285911.6905226843,4175067.7995107956,40.41418872170127,1500.0
-285911.6905226843,4175567.6219170215,42.65294718215237,1500.0
-285911.6905226843,4176067.4443232478,45.24265310148669,1500.0
-285911.6905226843,4176567.2667294736,48.24796439366247,1500.0
-285911.6905226843,4177067.0891356994,51.489330588912935,1500.0
-285911.6905226843,4177566.9115419257,54.520684050067615,1500.0
-285911.6905226843,4178066.7339481516,57.203121051151435,1500.0
-285911.6905226843,4178566.5563543774,59.42941450961385,1500.0
-285911.6905226843,4179066.3787606033,60.67446315895133,1500.0
-285911.6905226843,4179566.2011668296,61.02258833104113,1500.0
-285911.6905226843,4180066.0235730554,61.643735752617275,1500.0
-285911.6905226843,4180565.8459792812,63.00621524601744,1500.0
-285911.6905226843,4181065.6683855075,64.41474752059004,1500.0
-285911.6905226843,4181565.4907917334,65.51888244961557,1500.0
-285911.6905226843,4182065.313197959,66.48424832043719,1500.0
-285911.6905226843,4182565.1356041855,67.34422077247532,1500.0
-285911.6905226843,4183064.9580104114,68.03980702615286,1500.0
-285911.6905226843,4183564.780416637,68.61222619067651,1500.0
-285911.6905226843,4184064.6028228635,69.02735450979642,1500.0
-285911.6905226843,4184564.4252290893,69.10805241897239,1500.0
-285911.6905226843,4185064.247635315,68.70637081561557,1500.0
-285911.6905226843,4185564.070041541,67.71640506939237,1500.0
-285911.6905226843,4186063.8924477673,65.91857875615648,1500.0
-285911.6905226843,4186563.714853993,63.041649385288785,1500.0
-285911.6905226843,4187063.537260219,59.08905913481711,1500.0
-285911.6905226843,4187563.3596664453,54.4847846002238,1500.0
-285911.6905226843,4188063.182072671,49.937103678102005,1500.0
-285911.6905226843,4188563.004478897,46.19601776433918,1500.0
-285911.6905226843,4189062.8268851233,43.55376018286351,1500.0
-285911.6905226843,4189562.649291349,41.5507113046698,1500.0
-285911.6905226843,4190062.471697575,39.4944384867981,1500.0
-285911.6905226843,4190562.2941038013,36.90516761098519,1500.0
-285911.6905226843,4191062.116510027,33.30775725729135,1500.0
-285911.6905226843,4191561.938916253,28.103326877167003,1500.0
-285911.6905226843,4192061.7613224788,20.848375668374384,1500.0
-285911.6905226843,4192561.583728705,11.57350513075375,1500.0
-285911.6905226843,4193061.406134931,0.8595713599188973,1500.0
-285911.6905226843,4193561.2285411567,-10.427454196796555,1500.0
-285911.6905226843,4194061.050947383,-21.46762241754111,1500.0
-285911.6905226843,4194560.873353609,-31.653214654551153,1500.0
-285911.6905226843,4195060.695759835,-40.84616537993171,1500.0
-285911.6905226843,4195560.518166061,-49.26425287441002,1500.0
-285911.6905226843,4196060.340572286,-56.73264629660514,1500.0
-285911.6905226843,4196560.162978513,-62.459312294953975,1500.0
-285911.6905226843,4197059.985384739,-65.58468221692475,1500.0
-285911.6905226843,4197559.807790965,-65.31395834845424,1500.0
-285911.6905226843,4198059.630197191,-60.6381355107346,1500.0
-285911.6905226843,4198559.4526034165,-50.81572405000256,1500.0
-285911.6905226843,4199059.275009642,-36.2868418578749,1500.0
-285911.6905226843,4199559.097415869,-18.759566723991025,1500.0
-285911.6905226843,4200058.919822095,-0.7708190983869503,1500.0
-285911.6905226843,4200558.742228321,14.70904129093399,1500.0
-285911.6905226843,4201058.564634547,25.42854295804566,1500.0
-285911.6905226843,4201558.3870407725,31.706281577982356,1500.0
-285911.6905226843,4202058.209446998,36.98788798601202,1500.0
-285911.6905226843,4202558.031853224,45.92280283193612,1500.0
-285911.6905226843,4203057.854259451,60.6017667516988,1500.0
-285911.6905226843,4203557.676665677,77.90690981906663,1500.0
-285911.6905226843,4204057.499071903,90.93751561093372,1500.0
-285911.6905226843,4204557.321478128,92.91761472581388,1500.0
-285911.6905226843,4205057.143884354,80.17757201130341,1500.0
-285911.6905226843,4205556.96629058,54.06887299209769,1500.0
-285911.6905226843,4206056.788696807,22.02988267039643,1500.0
-285911.6905226843,4206556.611103033,-5.3163155920178475,1500.0
-285911.6905226843,4207056.433509259,-21.33860338337485,1500.0
-285911.6905226843,4207556.255915484,-27.35812782611734,1500.0
-285911.6905226843,4208056.07832171,-28.906474965053665,1500.0
-285911.6905226843,4208555.900727936,-30.70937162361326,1500.0
-285911.6905226843,4209055.723134162,-34.59580197378904,1500.0
-285911.6905226843,4209555.545540389,-39.60148425528242,1500.0
-285911.6905226843,4210055.3679466145,-43.39062534016732,1500.0
-285911.6905226843,4210555.19035284,-44.06938502189914,1500.0
-285911.6905226843,4211055.012759066,-41.2972172070063,1500.0
-285911.6905226843,4211554.835165292,-36.37800497304686,1500.0
-285911.6905226843,4212054.657571518,-34.22449268924596,1500.0
-285911.6905226843,4212554.479977745,-43.26416916419954,1500.0
-285911.6905226843,4213054.3023839705,-67.20507818758318,1500.0
-285911.6905226843,4213554.124790196,-99.95452349957426,1500.0
-285911.6905226843,4214053.947196422,-132.63975480243278,1500.0
-285911.6905226843,4214553.769602648,-159.0963603619287,1500.0
-285911.6905226843,4215053.592008874,-177.2978448015313,1500.0
-285911.6905226843,4215553.4144151,-189.05900979827803,1500.0
-285911.6905226843,4216053.236821326,-196.7149136935313,1500.0
-285911.6905226843,4216553.059227552,-201.05153787274807,1500.0
-285911.6905226843,4217052.881633778,-202.2340548797622,1500.0
-285911.6905226843,4217552.704040004,-200.85874508660484,1500.0
-285911.6905226843,4218052.52644623,-197.6085379447447,1500.0
-285911.6905226843,4218552.348852456,-192.82537703854373,1500.0
-285911.6905226843,4219052.171258682,-186.74988134022135,1500.0
-285911.6905226843,4219551.993664908,-179.61276645589268,1500.0
-285911.6905226843,4220051.816071134,-171.3134776120034,1500.0
-285911.6905226843,4220551.63847736,-161.59300179610253,1500.0
-285911.6905226843,4221051.460883586,-150.69793882825172,1500.0
-285911.6905226843,4221551.283289812,-139.33291982938906,1500.0
-285911.6905226843,4222051.105696037,-128.12655079334917,1500.0
-285911.6905226843,4222550.928102264,-117.44841366471559,1500.0
-285911.6905226843,4223050.75050849,-107.49581565239585,1500.0
-285911.6905226843,4223550.572914716,-98.5640303146665,1500.0
-285911.6905226843,4224050.395320942,-91.34946713499608,1500.0
-285911.6905226843,4224550.2177271675,-86.73832134652295,1500.0
-285911.6905226843,4225050.040133393,-84.92637527825035,1500.0
-285911.6905226843,4225549.86253962,-85.06313291106298,1500.0
-285911.6905226843,4226049.684945846,-85.94424757754358,1500.0
-285911.6905226843,4226549.507352072,-86.59676252921683,1500.0
-285911.6905226843,4227049.329758298,-86.43323896121048,1500.0
-285911.6905226843,4227549.1521645235,-85.17000265602645,1500.0
-285911.6905226843,4228048.974570749,-82.550689492063,1500.0
-285911.6905226843,4228548.796976975,-78.23350218027043,1500.0
-285911.6905226843,4229048.619383202,-72.04394393479022,1500.0
-285911.6905226843,4229548.441789428,-64.19970227850736,1500.0
-285911.6905226843,4230048.264195654,-55.118856272015094,1500.0
-285911.6905226843,4230548.086601879,-45.1303905527346,1500.0
-285911.6905226843,4231047.909008105,-34.44934328537532,1500.0
-285911.6905226843,4231547.731414331,-23.27144039070364,1500.0
-285911.6905226843,4232047.553820558,-11.770620046599031,1500.0
-285911.6905226843,4232547.376226784,-0.03908749458262317,1500.0
-285911.6905226843,4233047.19863301,11.878720951208905,1500.0
-285911.6905226843,4233547.021039235,23.892936067048474,1500.0
-285911.6905226843,4234046.843445461,35.85214699792366,1500.0
-285911.6905226843,4234546.665851687,47.578997400877874,1500.0
-285911.6905226843,4235046.488257913,58.978549755602344,1500.0
-285911.6905226843,4235546.31066414,70.07399509690806,1500.0
-285911.6905226843,4236046.1330703655,80.79074851925412,1500.0
-285911.6905226843,4236545.955476591,90.86696254545869,1500.0
-285911.6905226843,4237045.777882817,100.18548226704982,1500.0
-285911.6905226843,4237545.600289043,109.0216472005812,1500.0
-285911.6905226843,4238045.422695269,117.82620024277892,1500.0
-285911.6905226843,4238545.245101496,126.99141526439016,1500.0
-285911.6905226843,4239045.0675077215,136.79128576427343,1500.0
-285911.6905226843,4239544.889913947,147.4110858306499,1500.0
-285911.6905226843,4240044.712320173,159.04124014525388,1500.0
-285911.6905226843,4240544.534726399,171.8385658994468,1500.0
-285911.6905226843,4241044.357132625,185.87143879319106,1500.0
-285911.6905226843,4241544.179538851,201.03698780877966,1500.0
-285911.6905226843,4242044.001945077,216.71400729216847,1500.0
-285911.6905226843,4242543.824351303,231.59960381121044,1500.0
-285911.6905226843,4243043.646757529,244.69821113956448,1500.0
-285911.6905226843,4243543.469163755,256.5002583936023,1500.0
-285911.6905226843,4244043.291569981,267.7983351185228,1500.0
-285911.6905226843,4244543.113976207,278.3666555790331,1500.0
-285911.6905226843,4245042.936382433,287.62934899840087,1500.0
-285911.6905226843,4245542.758788659,295.5655994400365,1500.0
-285911.6905226843,4246042.581194885,302.2804220416276,1500.0
-285911.6905226843,4246542.403601111,307.43266479179,1500.0
-285911.6905226843,4247042.226007337,310.4980317590272,1500.0
-285911.6905226843,4247542.048413563,311.2744522672095,1500.0
-285911.6905226843,4248041.870819788,309.98222033743355,1500.0
-285911.6905226843,4248541.693226015,306.9120637849982,1500.0
-285911.6905226843,4249041.515632241,302.30293592848216,1500.0
-285911.6905226843,4249541.338038467,296.4499106397503,1500.0
-285911.6905226843,4250041.160444693,289.4077673166562,1500.0
-285911.6905226843,4250540.982850919,280.8258020796977,1500.0
-285911.6905226843,4251040.805257144,270.46540782069246,1500.0
-285911.6905226843,4251540.627663371,258.6235989751697,1500.0
-285911.6905226843,4252040.450069597,245.9128326664932,1500.0
-285911.6905226843,4252540.272475823,232.87325903133257,1500.0
-285911.6905226843,4253040.094882049,219.8460488915465,1500.0
-285410.5004093632,4175067.7995107956,35.00799660337877,1500.0
-285410.5004093632,4175567.6219170215,36.75615995597456,1500.0
-285410.5004093632,4176067.4443232478,38.8645443254908,1500.0
-285410.5004093632,4176567.2667294736,41.36310471436107,1500.0
-285410.5004093632,4177067.0891356994,44.1299301403641,1500.0
-285410.5004093632,4177566.9115419257,46.95660520741225,1500.0
-285410.5004093632,4178066.7339481516,49.653754630104736,1500.0
-285410.5004093632,4178566.5563543774,51.844264407635656,1500.0
-285410.5004093632,4179066.3787606033,53.12323055253519,1500.0
-285410.5004093632,4179566.2011668296,53.80184678090758,1500.0
-285410.5004093632,4180066.0235730554,54.6660261827758,1500.0
-285410.5004093632,4180565.8459792812,55.93445829685875,1500.0
-285410.5004093632,4181065.6683855075,57.18934839871312,1500.0
-285410.5004093632,4181565.4907917334,58.223281200119175,1500.0
-285410.5004093632,4182065.313197959,59.15896274261358,1500.0
-285410.5004093632,4182565.1356041855,60.06241546246003,1500.0
-285410.5004093632,4183064.9580104114,60.907522490381716,1500.0
-285410.5004093632,4183564.780416637,61.63713341547801,1500.0
-285410.5004093632,4184064.6028228635,62.06921852568699,1500.0
-285410.5004093632,4184564.4252290893,61.931691976731756,1500.0
-285410.5004093632,4185064.247635315,61.081158503302944,1500.0
-285410.5004093632,4185564.070041541,59.50621435837037,1500.0
-285410.5004093632,4186063.8924477673,57.09120629834214,1500.0
-285410.5004093632,4186563.714853993,53.625394870096066,1500.0
-285410.5004093632,4187063.537260219,49.11758738683963,1500.0
-285410.5004093632,4187563.3596664453,43.95033111219556,1500.0
-285410.5004093632,4188063.182072671,38.75663140997691,1500.0
-285410.5004093632,4188563.004478897,34.18966022208408,1500.0
-285410.5004093632,4189062.8268851233,30.52666525979254,1500.0
-285410.5004093632,4189562.649291349,27.457872196525138,1500.0
-285410.5004093632,4190062.471697575,24.463037664985045,1500.0
-285410.5004093632,4190562.2941038013,21.120311763055877,1500.0
-285410.5004093632,4191062.116510027,16.96237690534228,1500.0
-285410.5004093632,4191561.938916253,11.474278112661988,1500.0
-285410.5004093632,4192061.7613224788,4.404983151487693,1500.0
-285410.5004093632,4192561.583728705,-4.058953643609082,1500.0
-285410.5004093632,4193061.406134931,-13.460960158149705,1500.0
-285410.5004093632,4193561.2285411567,-23.291208244060307,1500.0
-285410.5004093632,4194061.050947383,-32.98419702948892,1500.0
-285410.5004093632,4194560.873353609,-41.9567289464309,1500.0
-285410.5004093632,4195060.695759835,-49.91386015928164,1500.0
-285410.5004093632,4195560.518166061,-56.88412348055044,1500.0
-285410.5004093632,4196060.340572286,-62.68986311924326,1500.0
-285410.5004093632,4196560.162978513,-66.71038584018626,1500.0
-285410.5004093632,4197059.985384739,-68.2626565166245,1500.0
-285410.5004093632,4197559.807790965,-66.71232307730696,1500.0
-285410.5004093632,4198059.630197191,-61.25407141675669,1500.0
-285410.5004093632,4198559.4526034165,-51.32311579612359,1500.0
-285410.5004093632,4199059.275009642,-37.38050857681815,1500.0
-285410.5004093632,4199559.097415869,-21.015847808244946,1500.0
-285410.5004093632,4200058.919822095,-4.55778156980905,1500.0
-285410.5004093632,4200558.742228321,9.456752430149738,1500.0
-285410.5004093632,4201058.564634547,19.633822977566968,1500.0
-285410.5004093632,4201558.3870407725,27.400203008047107,1500.0
-285410.5004093632,4202058.209446998,37.01238233511569,1500.0
-285410.5004093632,4202558.031853224,53.30336131406278,1500.0
-285410.5004093632,4203057.854259451,77.75281277801825,1500.0
-285410.5004093632,4203557.676665677,105.21197131671065,1500.0
-285410.5004093632,4204057.499071903,124.788217185696,1500.0
-285410.5004093632,4204557.321478128,125.86077922246591,1500.0
-285410.5004093632,4205057.143884354,105.7172837129892,1500.0
-285410.5004093632,4205556.96629058,71.18249591510015,1500.0
-285410.5004093632,4206056.788696807,33.65374000208865,1500.0
-285410.5004093632,4206556.611103033,3.6992471203294572,1500.0
-285410.5004093632,4207056.433509259,-13.380664200978492,1500.0
-285410.5004093632,4207556.255915484,-19.43128167503822,1500.0
-285410.5004093632,4208056.07832171,-20.41929646132234,1500.0
-285410.5004093632,4208555.900727936,-21.79294095332144,1500.0
-285410.5004093632,4209055.723134162,-25.584259580812258,1500.0
-285410.5004093632,4209555.545540389,-30.64921899191708,1500.0
-285410.5004093632,4210055.3679466145,-36.15834917753874,1500.0
-285410.5004093632,4210555.19035284,-42.179461184626916,1500.0
-285410.5004093632,4211055.012759066,-46.578951982930874,1500.0
-285410.5004093632,4211554.835165292,-48.37398702664597,1500.0
-285410.5004093632,4212054.657571518,-51.13304180653962,1500.0
-285410.5004093632,4212554.479977745,-60.934206059846304,1500.0
-285410.5004093632,4213054.3023839705,-80.98487286608764,1500.0
-285410.5004093632,4213554.124790196,-107.81251800820772,1500.0
-285410.5004093632,4214053.947196422,-135.11139948165214,1500.0
-285410.5004093632,4214553.769602648,-157.9259863645491,1500.0
-285410.5004093632,4215053.592008874,-174.34324866483155,1500.0
-285410.5004093632,4215553.4144151,-185.44900719424635,1500.0
-285410.5004093632,4216053.236821326,-192.79197603678273,1500.0
-285410.5004093632,4216553.059227552,-196.89212888225424,1500.0
-285410.5004093632,4217052.881633778,-197.96939026562208,1500.0
